"camis","dba","boro","building","street","zipcode","phone","cuisine_description","inspection_date","action","violation_code","violation_description","critical_flag","score","grade","grade_date","record_date","inspection_type","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","location"
"50070471","MCDONALDS # 18093","Manhattan","354","WEST  125 STREET","10027","3472970243","Hamburgers","2023-01-18T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","6","A","2023-01-18T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.810876319954","-73.952889513336","109","09","020901","1059300","1019510051","MN09","POINT (-73.952889513336 40.810876319954)"
"50109816","ETC VENUES","Manhattan","153","EAST   53 STREET","10022","3474431410","American","2026-01-08T00:00:00.000","Violations were cited in the following area(s).","09C","Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.","Not Critical","8","A","2026-01-08T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.758141760208","-73.970433609211","106","04","010000","1036474","1013087501","MN19","POINT (-73.970433609211 40.758141760208)"
"50158021","MARTHA'S PASTRY & CAFE","Brooklyn","1183","BEDFORD AVENUE","11216","7182070471","Coffee/Tea","2024-09-16T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","58",,,"2026-07-01T06:00:14.000","Pre-permit (Operational) / Initial Inspection","40.682951602257","-73.953820325904","303","36","024500","3051832","3018270001","BK75","POINT (-73.953820325904 40.682951602257)"
"50039330","LIBERTY GRANT CAFE","Brooklyn","1170","LIBERTY AVENUE","11208","7182771223","Coffee/Tea","2023-12-12T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","30",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.678844983037","-73.865976133588","305","37","118800","3094466","3042040017","BK83","POINT (-73.865976133588 40.678844983037)"
"50117379","LIU'S GARDEN","Queens","265-19","UNION TURNPIKE","11040","7183473106","Chinese","2022-08-31T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","13","A","2022-08-31T00:00:00.000","2026-07-01T06:00:14.000","Pre-permit (Operational) / Re-inspection","40.74930552996","-73.707644798499","413","23","155102","4174077","4085410062","QN44","POINT (-73.707644798499 40.74930552996)"
"50032968","ELLIE'S DINER & RESTAURANT","Bronx","58","METROPOLITAN OVAL","10462","7182399870","American","2024-01-26T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","12","A","2024-01-26T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.837753730241","-73.859742336772","209","18","021200","2096641","2039387501","BX46","POINT (-73.859742336772 40.837753730241)"
"50057589","TOUS LES JOURS","Queens","39-16","PRINCE STREET","11354","7188881992","Bakery Products/Desserts","2025-09-18T00:00:00.000","Violations were cited in the following area(s).","02G","Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.","Critical","26",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.75947767553","-73.832243080099","407","20","087100","4539244","4049737501","QN22","POINT (-73.832243080099 40.75947767553)"
"50130783","BONNIE'S GRILL","Brooklyn","278","5 AVENUE","11215","7183699527","American","2026-05-14T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","26","Z","2026-05-14T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.674244841148","-73.982079242141","306","39","013300","3330512","3009640042","BK37","POINT (-73.982079242141 40.674244841148)"
"50112237","THE LAZY COW","Queens","42-07","BELL BOULEVARD","11361","9174441766","American","2023-01-24T00:00:00.000","Violations were cited in the following area(s).","09B","Thawing procedure improper.","Not Critical","10","A","2023-01-24T00:00:00.000","2026-07-01T06:00:14.000","Pre-permit (Operational) / Initial Inspection","40.762436503611","-73.770395049554","411","19","146700","4619986","4062980018","QN46","POINT (-73.770395049554 40.762436503611)"
"50137610","MARI:NE","Manhattan","135","WEST   41 STREET","10036","2018931848","Korean","2025-08-14T00:00:00.000","Violations were cited in the following area(s).","06D","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.","Critical","20",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.754683548483","-73.985796888936","105","04","011300","1022577","1009940045","MN17","POINT (-73.985796888936 40.754683548483)"
"50133052","MANNA'S","Manhattan","320","SAINT NICHOLAS AVENUE","10027","2127499084","Soul Food","2025-04-04T00:00:00.000","Violations were cited in the following area(s).","10B","Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.","Not Critical","23",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.811331647407","-73.952163074174","110","09","025700","1059317","1019520043","MN11","POINT (-73.952163074174 40.811331647407)"
"50116374","DELIGHTFUL BAKERY & CAFE","Queens","70-20","GRAND AVENUE","11378","3476491490","Bakery Products/Desserts","2024-11-18T00:00:00.000","Violations were cited in the following area(s).","04H","Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.","Critical","35",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.727628311157","-73.892479158261","405","30","049302","4062727","4027970012","QN30","POINT (-73.892479158261 40.727628311157)"
"50000068","LADY M BRYANT PARK","Manhattan","36","WEST   40 STREET","10018","2124522222","Bakery Products/Desserts","2025-08-12T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","8","A","2025-08-12T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.753025452636","-73.983826543714","105","04","008400","1016056","1008410070","MN17","POINT (-73.983826543714 40.753025452636)"
"41656677","TONY'S DI NAPOLI","Manhattan","1081","3 AVENUE","10065","2128886333","Italian","2023-05-18T00:00:00.000","Violations were cited in the following area(s).","09C","Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.","Not Critical","13","A","2023-05-18T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.76438165857","-73.964499666104","108","04","011000","1043866","1014180045","MN31","POINT (-73.964499666104 40.76438165857)"
"50185006","SOM BO","Manhattan","153","8 AVENUE","10011","9173856399",,"1900-01-01T00:00:00.000",,,,"Not Applicable",,,,"2026-07-01T06:00:18.000",,"40.7420091165","-74.000887750463","104","03","008300","1013080","1007410034","MN13","POINT (-74.000887750463 40.7420091165)"
"41593751","RINCONCITO PAISA-COLOMBIAN BAKERY & RESTAURANT","Staten Island","1976","FOREST AVENUE","10303","7184420880","Latin American","2025-10-23T00:00:00.000","Violations were cited in the following area(s).","09E","Wash hands sign not posted near or above hand washing sink.","Not Critical","40",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.625797431576","-74.155081260501","501","49","030302","5113443","5016960026","SI12","POINT (-74.155081260501 40.625797431576)"
"50107414","AU ZA'ATAR","Manhattan","1063","1 AVENUE","10022","2126253982","Middle Eastern","2024-10-23T00:00:00.000","Violations were cited in the following area(s).","10F","Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.","Not Critical","8","A","2024-10-23T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.75887778776","-73.962517298111","106","05","010800","1040007","1013500030","MN19","POINT (-73.962517298111 40.75887778776)"
"50050375","SEMMA","Manhattan","60","GREENWICH AVENUE","10011","2123738900","Indian","2024-02-20T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","18","B","2024-02-20T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.736017298821","-74.000768592598","102","03","007100","1010525","1006060025","MN23","POINT (-74.000768592598 40.736017298821)"
"40729439","COSITAS RICAS","Queens","79-19","ROOSEVELT AVENUE","11372","7184788136","Latin American","2025-08-27T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","20",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.747371102615","-73.886459780596","403","25","028500","4029972","4012900037","QN28","POINT (-73.886459780596 40.747371102615)"
"50100302","NEPALI BHANCHHA GHAR","Queens","74-11","ROOSEVELT AVENUE","11372","6468619147","Asian/Asian Fusion","2022-07-13T00:00:00.000","Violations were cited in the following area(s).","04N","Filth flies or food/refuse/sewage associated with (FRSA) flies or other nuisance pests  in  establishment’s food and/or non-food areas. FRSA flies include house flies, blow flies, bottle flies, flesh flies, drain flies, Phorid flies and fruit flies.","Critical","0","A","2022-07-13T00:00:00.000","2026-07-01T06:00:14.000","Cycle Inspection / Re-inspection","40.746867937435","-73.891224533132","403","25","028900","4029839","4012850071","QN28","POINT (-73.891224533132 40.746867937435)"
"50150154","THE TOWNHOUSE CAFE","Manhattan","1669","LEXINGTON AVENUE","10029","6469572900","Coffee/Tea","2025-11-26T00:00:00.000","Violations were cited in the following area(s).","08A","Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.","Not Critical","31",,,"2026-07-01T06:00:14.000","Cycle Inspection / Initial Inspection","40.791383244858","-73.946890331105","111","08","016600","1051985","1016320152","MN33","POINT (-73.946890331105 40.791383244858)"
"50154811","HUDSON GARDEN GRILL","Bronx","2900","SOUTHERN BOULEVARD","10458","6016643196","American","2025-03-27T00:00:00.000","Violations were cited in the following area(s).","04L","Evidence of mice or live mice in establishment's food or non-food areas.","Critical","11","A","2025-03-27T00:00:00.000","2026-07-01T06:00:14.000","Pre-permit (Operational) / Initial Inspection","40.865677571305","-73.88331039318","227","15","033400","2000000","2032720001","BX99","POINT (-73.88331039318 40.865677571305)"
